data_pregao;sigla_acao;nome_acao;preco_abertura;preco_maximo;preco_minimo;preco_medio;preco_fechamento;qtd_negocios;volume_negocios
2010-01-06;BBAS3;BRASIL ON NM;13.892034;14.27134;13.690994;13.997624;13.947284;2749300;81824327
2010-01-07;BBAS3;BRASIL ON NM;13.86848;14.133383;13.68634;13.917665;13.95199;1556900;46075184
2010-01-08;BBAS3;BRASIL ON NM;13.99096;14.185712;13.714262;13.9647;14.031984;2069300;61444729
2010-01-11;BBAS3;BRASIL ON NM;14.122861;14.304639;13.784067;14.054066;14.140212;2419800;72325047
2010-01-12;BBAS3;BRASIL ON NM;14.061622;14.48541;13.830603;14.119915;14.022573;2696100;80945270
2010-01-13;BBAS3;BRASIL ON NM;14.132283;14.404539;13.728223;14.063473;14.201384;2496200;74653282
2010-01-14;BBAS3;BRASIL ON NM;14.104018;14.314154;13.751491;14.016438;13.999045;1707500;50885757
2010-01-15;BBAS3;BRASIL ON NM;13.967406;14.247554;13.537424;13.875333;13.763767;2213700;65310406
2010-01-18;BBAS3;BRASIL ON NM;13.896745;14.052512;13.616536;13.837705;13.768473;898900;26446813
2010-01-19;BBAS3;BRASIL ON NM;13.722447;14.20474;13.509502;13.922368;13.999045;1647800;48776750
2010-01-20;BBAS3;BRASIL ON NM;13.901456;14.090569;12.95572;13.52257;13.58025;3585200;103096117
2010-01-21;BBAS3;BRASIL ON NM;13.661207;13.8099;12.965027;13.259174;13.359089;3282700;92562643
2010-01-22;BBAS3;BRASIL ON NM;13.161866;13.652915;13.002256;13.306209;13.429672;2520300;71300349
2010-01-26;BBAS3;BRASIL ON NM;13.190131;13.415059;12.80215;13.056924;13.067344;3808600;105758336
2010-01-27;BBAS3;BRASIL ON NM;13.053519;13.319917;12.657887;12.911115;12.963822;3054000;83841023
2010-01-28;BBAS3;BRASIL ON NM;13.143023;13.31516;12.625311;12.906412;12.987349;4961500;136188535
2010-01-29;BBAS3;BRASIL ON NM;13.053519;13.538744;12.876608;13.188622;13.222628;3537000;99211579
2010-02-01;BBAS3;BRASIL ON NM;13.359718;14.280854;13.193055;13.87063;14.116684;7900900;233071965
2010-02-02;BBAS3;BRASIL ON NM;14.212366;14.628123;13.881793;14.322166;14.399018;5296800;161325563
2010-02-03;BBAS3;BRASIL ON NM;14.23592;14.509195;13.802681;14.091694;14.046101;2663600;79816787
2010-02-04;BBAS3;BRASIL ON NM;13.943853;14.100084;13.309396;13.691897;13.787295;2942100;85642039
2010-02-05;BBAS3;BRASIL ON NM;13.595256;13.890771;12.704423;13.216843;13.128516;6525300;183411523
2010-02-08;BBAS3;BRASIL ON NM;13.053519;13.519716;12.895222;13.212139;13.293211;3453600;97012508
2010-02-09;BBAS3;BRASIL ON NM;13.472776;14.556766;13.290781;13.974107;13.956695;5187000;154109840
2010-02-10;BBAS3;BRASIL ON NM;14.155837;14.466381;13.728223;14.110508;14.304907;3358000;100763660
2010-02-11;BBAS3;BRASIL ON NM;14.207655;14.823165;13.960905;14.44916;14.596651;3846000;118165045
2010-02-12;BBAS3;BRASIL ON NM;14.457326;14.637637;13.937637;14.293945;14.351962;2953800;89767554
2010-02-17;BBAS3;BRASIL ON NM;14.556251;14.808893;14.137743;14.458568;14.295496;2463900;75749118
2010-02-18;BBAS3;BRASIL ON NM;14.334846;14.613852;14.086553;14.373904;14.422546;2896000;88527573
2010-02-19;BBAS3;BRASIL ON NM;14.316003;14.737537;14.030709;14.420939;14.450779;5057500;155069932
2010-02-22;BBAS3;BRASIL ON NM;14.532698;14.718508;14.193586;14.44916;14.399018;3436600;105583684
2010-02-23;BBAS3;BRASIL ON NM;14.278317;14.532981;13.970212;14.223392;14.201384;4052800;122571697
2010-02-24;BBAS3;BRASIL ON NM;14.184101;14.48541;13.937637;14.237503;14.328434;4061100;122951880
2010-02-25;BBAS3;BRASIL ON NM;14.061622;14.347454;13.784067;14.035252;14.116684;5105400;152355175
2010-02-26;BBAS3;BRASIL ON NM;14.256978;14.491546;13.835226;14.149074;14.230546;3047400;90259748
2010-03-01;BBAS3;BRASIL ON NM;14.304836;14.530203;13.995991;14.301986;14.34049;3073500;92002052
2010-03-02;BBAS3;BRASIL ON NM;14.376623;14.588189;14.010176;14.301986;14.163624;3926600;117506415
2010-03-03;BBAS3;BRASIL ON NM;14.218691;14.472218;13.830498;14.215973;14.063241;3650800;108614732
2010-03-04;BBAS3;BRASIL ON NM;14.15169;14.303093;13.759572;14.048726;14.05368;2135300;62789178
2010-03-05;BBAS3;BRASIL ON NM;14.213905;14.448057;13.962893;14.215973;14.244887;1862400;55412530
2010-03-08;BBAS3;BRASIL ON NM;14.328765;14.481882;13.891967;14.220752;14.04412;3178600;94584545
2010-03-09;BBAS3;BRASIL ON NM;14.017686;14.530203;13.839955;14.249422;14.292689;3514600;104834784
2010-03-10;BBAS3;BRASIL ON NM;14.35748;14.626846;14.161484;14.416669;14.436093;3615400;109095734
2010-03-11;BBAS3;BRASIL ON NM;14.35748;14.665503;14.118929;14.368884;14.416973;1840600;55365106
2010-03-12;BBAS3;BRASIL ON NM;14.563271;14.72832;14.137842;14.402334;14.292689;2021400;60927138
2010-03-15;BBAS3;BRASIL ON NM;14.285693;14.573692;14.071645;14.340214;14.34527;1392400;41797900
2010-03-16;BBAS3;BRASIL ON NM;14.362266;14.675167;14.180398;14.426226;14.459994;1556700;47001887
2010-03-17;BBAS3;BRASIL ON NM;14.548913;14.77181;14.123657;14.493125;14.383512;2252400;68318221
2010-03-18;BBAS3;BRASIL ON NM;14.347909;14.5447;13.995991;14.215973;14.264008;2671900;79492181
2010-03-19;BBAS3;BRASIL ON NM;14.266549;14.467386;13.896695;14.153853;14.101482;2720900;80604766
2010-03-22;BBAS3;BRASIL ON NM;14.060759;14.486714;13.816313;14.206416;14.163624;2325500;69150290
2010-03-23;BBAS3;BRASIL ON NM;14.213905;14.375575;13.891967;14.096511;14.101482;1062700;31350895
2010-03-24;BBAS3;BRASIL ON NM;13.9794;14.361079;13.811585;14.10129;14.101482;1977500;58364521
2010-03-25;BBAS3;BRASIL ON NM;14.250098;14.464083;13.95524;14.203155;14.15044;2082300;61481462
2010-03-26;BBAS3;BRASIL ON NM;14.158535;14.483543;13.974285;14.217589;14.222636;2020300;59716924
2010-03-29;BBAS3;BRASIL ON NM;14.29347;14.54679;14.093317;14.323439;14.318897;2357900;70199981
2010-03-30;BBAS3;BRASIL ON NM;14.385033;14.556521;14.126645;14.313816;14.299645;1546900;46031689
2010-03-31;BBAS3;BRASIL ON NM;14.197088;14.522465;14.026659;14.313816;14.367028;2787900;82951810
2010-04-01;BBAS3;BRASIL ON NM;14.389852;14.634363;14.045704;14.352307;14.342963;3617400;107918956
2010-04-05;BBAS3;BRASIL ON NM;14.409128;14.639228;14.18378;14.405232;14.439224;2285700;68454882
2010-04-06;BBAS3;BRASIL ON NM;14.341661;14.644093;14.169497;14.434101;14.458476;2938600;88163418
2010-04-07;BBAS3;BRASIL ON NM;14.389852;14.68788;14.159974;14.438912;14.434411;3323600;99769688
2010-04-08;BBAS3;BRASIL ON NM;14.332023;15.013844;14.14569;14.689103;14.809831;3906000;119271215
2010-04-09;BBAS3;BRASIL ON NM;14.847667;15.130608;14.531352;14.886369;14.920532;3522400;108988062
2010-04-12;BBAS3;BRASIL ON NM;14.891039;15.227911;14.702757;14.987408;14.968662;5401600;168281154
2010-04-13;BBAS3;BRASIL ON NM;14.987421;15.174394;14.574203;14.876746;14.848336;1936200;59876598
2010-04-14;BBAS3;BRASIL ON NM;14.650084;14.926272;14.259961;14.583253;14.703943;7281800;220724979
2010-04-15;BBAS3;BRASIL ON NM;14.582616;15.072226;14.407559;14.814199;14.872401;5031400;154942338
2010-04-16;BBAS3;BRASIL ON NM;14.751285;15.033305;14.450411;14.722783;14.679878;4231300;129498525
2010-04-19;BBAS3;BRASIL ON NM;14.688636;14.936002;14.279006;14.588064;14.51142;2204300;66842623
2010-04-20;BBAS3;BRASIL ON NM;14.582616;14.790048;14.193303;14.434101;14.410346;2744900;82365287
2010-04-22;BBAS3;BRASIL ON NM;14.336842;14.488409;13.950479;14.212778;14.280393;3067500;90621180
2010-04-23;BBAS3;BRASIL ON NM;14.226002;14.561386;13.99333;14.284948;14.367028;2873400;85318416
2010-04-26;BBAS3;BRASIL ON NM;14.4525;14.663554;14.112362;14.414855;14.352589;2246200;67309610
2010-04-27;BBAS3;BRASIL ON NM;14.288651;14.503004;13.712416;14.049191;13.885721;2988200;87235267
2010-04-28;BBAS3;BRASIL ON NM;14.086248;14.347319;13.755267;14.063625;14.169692;3095600;90497275
2010-04-29;BBAS3;BRASIL ON NM;14.177811;14.663554;13.969524;14.385987;14.439224;2760700;82548117
2010-04-30;BBAS3;BRASIL ON NM;14.394671;14.790048;14.098078;14.438912;14.434411;3149000;94526603
2010-05-03;BBAS3;BRASIL ON NM;14.336842;14.605172;14.050465;14.304194;14.203384;2184500;64957366
2010-05-04;BBAS3;BRASIL ON NM;14.144077;14.308398;13.336277;13.678716;13.505488;6182600;175819674
2010-05-05;BBAS3;BRASIL ON NM;13.493498;14.001894;13.236291;13.611357;13.58731;2941800;83223754
2010-05-06;BBAS3;BRASIL ON NM;13.585061;13.817018;12.803016;13.438148;13.380348;4581400;127977771
2010-05-07;BBAS3;BRASIL ON NM;13.450126;13.622412;12.560192;13.106163;13.293712;3182900;86720093
2010-05-10;BBAS3;BRASIL ON NM;13.748911;14.060276;13.46007;13.755698;13.717263;2440200;69777611
2010-05-11;BBAS3;BRASIL ON NM;13.53687;13.860805;13.260097;13.548809;13.428478;2446700;68902980
2010-05-12;BBAS3;BRASIL ON NM;13.541689;13.729446;13.164872;13.409279;13.409226;2738600;76338176
2010-05-13;BBAS3;BRASIL ON NM;13.575423;13.758636;13.098214;13.370788;13.240769;1780100;49469465
2010-05-14;BBAS3;BRASIL ON NM;13.223628;13.37429;12.688746;12.985879;12.826844;2857700;77127488
2010-05-17;BBAS3;BRASIL ON NM;12.847738;13.233201;12.569715;12.870406;13.091563;3040900;81405835
2010-05-18;BBAS3;BRASIL ON NM;13.252543;13.495919;12.645895;13.072484;12.942358;4294000;116658611
2010-05-19;BBAS3;BRASIL ON NM;12.804366;12.965617;12.093589;12.418138;12.494742;3958000;102167044
2010-05-20;BBAS3;BRASIL ON NM;12.288721;12.483968;11.912662;12.225683;12.177079;2814700;71515131
2010-05-21;BBAS3;BRASIL ON NM;12.144148;12.746686;11.926945;12.466251;12.60063;2960900;76737197
2010-05-24;BBAS3;BRASIL ON NM;12.621097;12.880344;12.249563;12.559692;12.490604;2001200;51902481
2010-05-25;BBAS3;BRASIL ON NM;12.227151;12.596299;11.947269;12.215266;12.463512;4856500;121557617
2010-05-26;BBAS3;BRASIL ON NM;12.593966;13.015846;12.21792;12.55702;12.600259;8334000;214424668
2010-05-27;BBAS3;BRASIL ON NM;12.740691;13.21328;12.565898;12.849952;12.917707;4119700;108438121
2010-05-28;BBAS3;BRASIL ON NM;12.887417;13.01091;12.416074;12.669311;12.644213;4735200;122888963
2010-05-31;BBAS3;BRASIL ON NM;12.716237;12.89245;12.483737;12.674193;12.688168;2027800;52657874
2010-06-01;BBAS3;BRASIL ON NM;12.569511;13.149114;12.37741;12.752308;12.536769;2995400;78236705
2010-06-02;BBAS3;BRASIL ON NM;12.593966;13.346548;12.445072;12.957361;13.044687;2556000;67866693
2010-06-04;BBAS3;BRASIL ON NM;12.955889;13.277447;12.652893;13.04524;13.103292;3335800;89150205
2010-06-07;BBAS3;BRASIL ON NM;13.156415;13.390971;12.667392;13.011065;12.893288;2794300;74479112
2010-06-08;BBAS3;BRASIL ON NM;12.985234;13.242896;12.720556;12.981772;12.966545;2284200;60748573
2010-06-09;BBAS3;BRASIL ON NM;13.058597;13.23796;12.643227;12.898774;12.820031;1421700;37559119
2010-06-10;BBAS3;BRASIL ON NM;12.887417;13.282382;12.735055;13.050122;13.069106;1659500;44365572
2010-06-11;BBAS3;BRASIL ON NM;12.985234;13.336677;12.75922;13.055005;13.137479;2156300;57673823
2010-06-14;BBAS3;BRASIL ON NM;13.254232;13.6427;13.005705;13.343055;13.430508;2552000;69763397
2010-06-15;BBAS3;BRASIL ON NM;13.449866;13.6427;13.092699;13.352819;13.293761;2493500;68192159
2010-06-16;BBAS3;BRASIL ON NM;13.224887;13.682187;13.049202;13.386994;13.376786;2525400;69258627
2010-06-17;BBAS3;BRASIL ON NM;13.444975;13.687122;13.160362;13.352819;13.303529;2905000;79462611
2010-06-18;BBAS3;BRASIL ON NM;13.347158;13.573598;13.0782;13.323526;13.293761;2876800;78534163
2010-06-21;BBAS3;BRASIL ON NM;13.405848;13.948723;13.247357;13.679926;13.767492;4013200;112474212
2010-06-22;BBAS3;BRASIL ON NM;13.7531;14.190579;13.556671;13.894743;13.796795;5656000;161011020
2010-06-23;BBAS3;BRASIL ON NM;13.792226;14.042504;13.266689;13.543225;13.533069;5073100;140758757
2010-06-24;BBAS3;BRASIL ON NM;13.52812;13.830262;13.083033;13.328408;13.367019;5882000;160631751
2010-06-25;BBAS3;BRASIL ON NM;13.347158;13.657507;13.073367;13.338172;13.235156;3908900;106770640
2010-06-28;BBAS3;BRASIL ON NM;13.29825;13.474881;12.855881;13.108709;12.990965;5668700;152192552
2010-06-29;BBAS3;BRASIL ON NM;12.765146;12.956616;12.275916;12.635135;12.453744;7988500;206789485
2010-06-30;BBAS3;BRASIL ON NM;12.569511;12.882578;11.889273;12.371497;12.038619;12340200;312620700
2010-07-01;BBAS3;BRASIL ON NM;12.593966;13.183665;12.237252;12.68884;12.776076;31437700;817133553
2010-07-02;BBAS3;BRASIL ON NM;12.711346;13.223152;12.445072;12.776719;12.942126;13074600;342210409
2010-07-05;BBAS3;BRASIL ON NM;12.862963;13.203409;12.638394;12.893892;12.84445;7755300;204822751
2010-07-06;BBAS3;BRASIL ON NM;13.078161;13.302126;12.80755;13.040358;13.161898;9196100;245689790
2010-07-07;BBAS3;BRASIL ON NM;13.141742;13.790775;12.880046;13.318643;13.552604;15748000;429710584
2010-07-08;BBAS3;BRASIL ON NM;13.498775;13.894428;13.266689;13.523696;13.523301;12776900;354039722
2010-07-12;BBAS3;BRASIL ON NM;13.425412;13.998081;13.266689;13.587165;13.572139;7108300;197877577
2010-07-13;BBAS3;BRASIL ON NM;13.645501;14.146157;13.464843;13.792217;13.889588;9097800;257106546
2010-07-14;BBAS3;BRASIL ON NM;13.890044;14.086927;13.426179;13.718984;13.81633;5074500;142635726
2010-07-15;BBAS3;BRASIL ON NM;13.792226;14.180708;13.489009;13.792217;14.031218;4576700;129328693
2010-07-16;BBAS3;BRASIL ON NM;13.987861;14.160964;13.310186;13.772688;13.630745;4127700;116435707
2010-07-19;BBAS3;BRASIL ON NM;13.6993;13.968466;13.426179;13.718984;13.772376;4055000;113946699
2010-07-20;BBAS3;BRASIL ON NM;13.660173;13.998081;13.41168;13.743395;13.723538;4877400;137325467
2010-07-21;BBAS3;BRASIL ON NM;13.767772;14.02276;13.542172;13.772688;13.801679;4297200;121258636
2010-07-22;BBAS3;BRASIL ON NM;13.938952;14.462051;13.725827;14.099796;14.202152;9301000;268666358
2010-07-23;BBAS3;BRASIL ON NM;14.183495;14.550897;13.943314;14.256026;14.397505;3457100;100977942
2010-07-26;BBAS3;BRASIL ON NM;14.256858;14.619999;13.90465;14.290201;14.187501;3516500;102917767
2010-07-27;BBAS3;BRASIL ON NM;14.32533;14.486731;13.759659;14.075385;14.016567;4383200;126363864
2010-07-28;BBAS3;BRASIL ON NM;14.100351;14.758203;13.74516;14.280437;14.602626;6219100;181964587
2010-07-29;BBAS3;BRASIL ON NM;14.594328;14.906278;14.28646;14.607544;14.602626;4024200;120409490
2010-07-30;BBAS3;BRASIL ON NM;14.525856;15.162943;14.213964;14.812597;14.91519;4343000;131773272
2010-08-02;BBAS3;BRASIL ON NM;14.917124;15.286339;14.66827;14.924888;14.87612;4154600;127015296
2010-08-03;BBAS3;BRASIL ON NM;14.770399;15.019803;14.305792;14.592898;14.456111;3806400;113804373
2010-08-04;BBAS3;BRASIL ON NM;14.530746;14.728588;14.11247;14.392728;14.309596;2842600;83809303
2010-08-05;BBAS3;BRASIL ON NM;14.261749;14.807561;14.030309;14.5099;14.651464;3133100;93147659
2010-08-06;BBAS3;BRASIL ON NM;14.574764;14.97538;14.33479;14.671013;14.817514;2485700;74731054
2010-08-09;BBAS3;BRASIL ON NM;14.794853;15.350505;14.619939;14.998121;14.993331;5833500;179205644
2010-08-10;BBAS3;BRASIL ON NM;14.868216;15.133328;14.581275;14.846772;14.802862;4524400;137617990
2010-08-11;BBAS3;BRASIL ON NM;14.628564;14.847048;14.257462;14.485489;14.504949;4305300;127770544
2010-08-12;BBAS3;BRASIL ON NM;14.428038;14.980316;14.136636;14.651484;14.822398;3942600;118334836
2010-08-13;BBAS3;BRASIL ON NM;14.741053;15.148135;14.547444;14.866301;14.866352;4060200;123647268
2010-08-16;BBAS3;BRASIL ON NM;15.00516;15.301147;14.537778;14.900477;14.797978;3614800;110336672
2010-08-17;BBAS3;BRASIL ON NM;14.877997;15.014867;14.470115;14.690542;14.724721;4731400;142381361
2010-08-18;BBAS3;BRASIL ON NM;14.731272;14.871727;14.378287;14.607544;14.612393;4052300;121266105
2010-08-19;BBAS3;BRASIL ON NM;14.524798;14.881988;14.169372;14.504646;14.357039;3365500;99309725
2010-08-20;BBAS3;BRASIL ON NM;14.288462;14.757765;14.120713;14.460409;14.568462;3442500;101305447
2010-08-23;BBAS3;BRASIL ON NM;14.578958;14.752796;14.21803;14.504646;14.455375;2265400;66851158
2010-08-24;BBAS3;BRASIL ON NM;14.308157;14.479504;13.896884;14.17533;14.253787;3612500;104226235
2010-08-25;BBAS3;BRASIL ON NM;14.155523;14.434783;13.911482;14.180245;14.253787;3144200;90735410
2010-08-26;BBAS3;BRASIL ON NM;14.303233;14.444721;13.61953;13.944317;13.86536;4415600;125285644
2010-08-27;BBAS3;BRASIL ON NM;13.860104;14.037268;13.527079;13.782117;13.889944;7568100;212271227
2010-08-30;BBAS3;BRASIL ON NM;13.983195;14.111802;13.342176;13.619916;13.614604;5980700;165767362
2010-08-31;BBAS3;BRASIL ON NM;13.633615;14.151553;13.439494;13.885335;14.00303;6057100;171137695
2010-09-01;BBAS3;BRASIL ON NM;14.081669;14.633541;13.867689;14.33753;14.479959;5032000;146808226
2010-09-02;BBAS3;BRASIL ON NM;14.475561;14.613665;14.01853;14.263803;14.23412;3242500;94101832
2010-09-03;BBAS3;BRASIL ON NM;14.391859;14.5441;13.799567;14.116348;14.007947;3349500;96187362
2010-09-06;BBAS3;BRASIL ON NM;14.012737;14.186336;13.658457;13.885335;13.88011;1069900;30230448
2010-09-08;BBAS3;BRASIL ON NM;13.884722;14.141615;13.624396;13.865674;13.894861;2299000;64871077
2010-09-09;BBAS3;BRASIL ON NM;14.007814;14.151553;13.716847;13.914826;13.899778;2135800;60482346
2010-09-10;BBAS3;BRASIL ON NM;13.879798;14.106833;13.580603;13.787032;13.767024;2458900;68982243
2010-09-13;BBAS3;BRASIL ON NM;13.983195;14.414907;13.70225;14.140923;14.258704;3813300;109749439
2010-09-14;BBAS3;BRASIL ON NM;14.278615;14.663355;14.067189;14.376851;14.430791;4345100;127097256
2010-09-15;BBAS3;BRASIL ON NM;14.377088;14.737889;14.18397;14.470239;14.558628;3061900;90160130
2010-09-16;BBAS3;BRASIL ON NM;14.465714;14.708075;14.24236;14.48007;14.504543;2690300;79269002
2010-09-17;BBAS3;BRASIL ON NM;14.485409;14.643479;14.130445;14.367021;14.337372;3348900;97917830
2010-09-20;BBAS3;BRASIL ON NM;14.357394;14.802485;14.188835;14.465324;14.64713;2846300;83777946
2010-09-21;BBAS3;BRASIL ON NM;14.628195;14.906833;14.378604;14.637355;14.750383;6596600;196476498
2010-09-22;BBAS3;BRASIL ON NM;14.677431;15.115528;14.505116;14.883113;14.947055;8004400;242420394
2010-09-23;BBAS3;BRASIL ON NM;14.91842;15.619096;14.743275;15.292082;15.336326;10174100;314149947
2010-09-24;BBAS3;BRASIL ON NM;15.31545;15.659158;14.816844;15.272267;15.014238;12985300;400405764
2010-09-27;BBAS3;BRASIL ON NM;15.111972;15.574027;14.708943;15.188054;15.31155;4252000;130410507
2010-09-28;BBAS3;BRASIL ON NM;15.409745;15.639127;14.983601;15.311897;15.361102;4717600;145833721
2010-09-29;BBAS3;BRASIL ON NM;15.370042;15.889513;15.160168;15.510045;15.648503;5295600;165845184
2010-09-30;BBAS3;BRASIL ON NM;15.682704;16.089822;15.375971;15.807267;15.921039;6316200;201571146
2010-10-01;BBAS3;BRASIL ON NM;15.980476;16.42534;15.635915;16.045045;16.213395;6221000;201546622
2010-10-04;BBAS3;BRASIL ON NM;16.129363;16.550533;15.886051;16.243193;16.297633;3420800;112182503
2010-10-05;BBAS3;BRASIL ON NM;16.288175;16.675726;16.062617;16.357128;16.436379;4759400;157188252
2010-10-06;BBAS3;BRASIL ON NM;16.34773;16.60061;16.013571;16.302637;16.376917;5505000;181217177
2010-10-07;BBAS3;BRASIL ON NM;16.327878;16.550533;15.89586;16.243193;16.158888;4124400;135242084
2010-10-08;BBAS3;BRASIL ON NM;16.08966;16.750842;15.900765;16.421526;16.47602;4529200;150182283
2010-10-11;BBAS3;BRASIL ON NM;16.501579;16.800919;16.077331;16.525554;16.550348;3112200;103828142
2010-10-13;BBAS3;BRASIL ON NM;16.67528;17.517024;16.464795;17.115045;17.268852;9932600;343290310
2010-10-14;BBAS3;BRASIL ON NM;17.216234;17.476962;16.538365;16.971387;17.011181;7253500;248568797
2010-10-15;BBAS3;BRASIL ON NM;16.948238;17.426885;16.616838;17.060554;17.244076;4413900;152059849
2010-10-18;BBAS3;BRASIL ON NM;17.121939;17.316715;16.734549;16.991202;17.09542;5084900;174415999
2010-10-19;BBAS3;BRASIL ON NM;16.784463;17.19653;16.34218;16.7881;16.803063;5558500;188388953
2010-10-20;BBAS3;BRASIL ON NM;16.774537;17.266638;16.484414;16.946619;17.045868;4063100;139001831
2010-10-21;BBAS3;BRASIL ON NM;16.978015;17.421877;16.351989;16.7881;16.609811;5145500;174388918
2010-10-22;BBAS3;BRASIL ON NM;16.759649;16.936128;16.376512;16.65435;16.634587;2836300;95362503
2010-10-25;BBAS3;BRASIL ON NM;16.74476;17.026267;16.410845;16.708841;16.72378;3911300;131956304
2010-10-26;BBAS3;BRASIL ON NM;16.585948;17.186514;16.347085;16.817822;16.897212;4928200;167346709
2010-10-27;BBAS3;BRASIL ON NM;16.873795;17.031275;16.396131;16.69398;16.773332;4775000;160944597
2010-10-28;BBAS3;BRASIL ON NM;16.834092;17.096375;16.356894;16.669211;16.525572;3521100;118481601
2010-10-29;BBAS3;BRASIL ON NM;16.576022;16.861012;16.092045;16.411619;16.401693;4058100;134472168
2010-11-01;BBAS3;BRASIL ON NM;16.496616;17.091368;16.248992;16.713795;16.689094;2773300;93591013
2010-11-03;BBAS3;BRASIL ON NM;16.873795;17.326731;16.631552;16.986248;16.902167;5302300;181812031
2010-11-04;BBAS3;BRASIL ON NM;16.997867;17.517024;16.798309;17.194304;17.333269;5007600;173859392
2010-11-05;BBAS3;BRASIL ON NM;17.027644;17.446916;16.827737;17.144767;17.258941;2802100;96984895
2010-11-08;BBAS3;BRASIL ON NM;17.032607;17.361785;16.773786;17.045693;17.179658;3255400;112041718
2010-11-09;BBAS3;BRASIL ON NM;17.07231;17.301692;16.543269;16.88222;16.768377;5266600;179472470
2010-11-10;BBAS3;BRASIL ON NM;16.71002;17.15146;16.454986;16.798008;16.753511;3778900;128157915
2010-11-11;BBAS3;BRASIL ON NM;16.680243;16.916097;16.273515;16.575091;16.708915;3796700;127079823
2010-11-12;BBAS3;BRASIL ON NM;16.576022;17.116406;16.302943;16.748471;16.773332;5489100;185588328
2010-11-16;BBAS3;BRASIL ON NM;16.928387;17.241599;16.391226;16.783146;16.798108;6221300;210823253
2010-11-17;BBAS3;BRASIL ON NM;16.754686;17.171491;16.454986;16.817822;16.748556;3585000;121723525
2010-11-18;BBAS3;BRASIL ON NM;16.93335;17.26163;16.680598;16.996156;16.966585;5871300;201453942
2010-11-19;BBAS3;BRASIL ON NM;16.839055;17.176499;16.454986;16.832683;16.996316;3092600;105139773
2010-11-22;BBAS3;BRASIL ON NM;16.873795;17.061321;16.347085;16.69398;16.748556;2625800;88514725
